ADR_SECTEUR,ANNEEDEPLANTATION,ANNEEREALISATIONDIAGNOSTIC,ANNEETRAVAUXPRECONISESDIAG,CODE,CODE_PARENT,CODE_PARENT_DESC,DIAMETREARBREAUNMETRE,ESPECE,FREQUENTATIONCIBLE,GENRE_BOTA,IDENTIFIANTPLU,INTITULEPROTECTIONPLU,NOTEDIAGNOSTIC,PRIORITEDERENOUVELLEMENT,RAISONDEPLANTATION,REMARQUES,SOUS_CATEGORIE,SOUS_CATEGORIE_DESC,STADEDEDEVELOPPEMENT,STADEDEVELOPPEMENTDIAG,TRAITEMENTCHENILLES,TRAVAUXPRECONISESDIAG,TROTTOIR,TYPEIMPLANTATIONPLU,VARIETE,VIGUEUR,coord_x,coord_y,Default,Collet,Houppier,Racine,Tronc,y_prediction
3,2004,2013,-1.0,ESP14663,516,Pc Ch Elysés ang Nal,30,35,1,28,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,21,0,1912838.3598099998,4221917.38205,0,0,0,0,0,0
5,2004,2014,2015.0,ESP10188,616,Ec prim J Racine R Cl le Camus,0,16,1,15,,,0,20,1,0,2,Arbre d'enceintes fermées,1,0,0,0,0,,0,0,1915631.3950599998,4222349.09086,0,0,0,0,0,0
5,2004,2014,2015.0,ESP7102,764,Ec Jules Ferry 47 R L Jouhaux,30,48,1,24,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,25,0,1915494.3396299998,4223693.95931,0,0,0,0,0,0
2,2005,2015,2020.0,ESP18511,511,Pl de Verdun,20,4,1,8,,,0,20,1,0,1,Arbre d'espaces ouverts,0,0,0,7,1,,0,0,1914633.4267400003,4224582.82858,0,0,0,0,0,0
3,2004,2013,-1.0,ESP7270,392,Sq Capitaine Camine,10,20,0,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,1,,0,0,1913249.25008,4222738.3739599995,0,0,0,0,0,0
5,2004,2013,2018.0,ESP14584,533,Pl  L Jouvet mail jx de boule,30,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,6,0,,0,0,1915111.39632,4222543.0733,0,0,0,0,0,0
3,2004,2013,2014.0,ESP4136,279,Crs Libération Vallier Salengro,0,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,0,0,13,0,,0,0,1913356.3145599999,4223192.21513,0,0,0,0,0,0
6,2004,2015,2018.0,ESP17556,864,R Maquis de l'Oisans pair,10,32,1,7,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,0,,18,0,1913946.29152,4221885.73086,0,0,0,0,0,0
6,2004,2014,2014.0,ESP15670,356,R Maquis de l'Oisans park,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,12,1,,0,2,1914060.10497,4221833.786719999,1,0,0,1,0,1
5,2004,2014,-1.0,ESP11078,904,Pl de la Commune de 1871,10,4,1,4,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1915679.22937,4223580.88266,0,0,0,0,0,0
2,2004,2014,2014.0,ESP14990,254,Parc 2 R Hermin tour Vercors,20,18,1,17,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,2,1914968.79656,4225201.01838,0,0,0,0,0,0
4,2004,2013,-1.0,ESP3802,290,Ch Chapitre ang Stat Ponsard,20,0,1,0,,,0,11,1,1,0,Arbre de voirie,1,1,0,1,1,,0,2,1915278.0723400002,4223184.31014,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33272,77,Av Martyrs Résistance Horowitz,10,29,0,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,16,0,1912110.04558,4226371.129790001,0,0,0,0,0,0
2,2004,2014,-1.0,ESP14167,559,Pl André Malraux bord du park,10,0,1,8,,,0,20,1,1,0,Arbre de voirie,1,1,0,1,0,,0,0,1914449.7280400002,4224215.66253,1,0,0,0,1,0
3,2004,2013,2018.0,ESP13880,420,Crs Libération Rondeau Ec Libé,20,57,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913008.18773,4221336.77482,0,0,0,0,0,0
2,2004,2015,-1.0,ESP17897,230,Jard des Dauphins sommet ,30,7,0,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,2,1,0,,5,0,1913736.4015099998,4225250.5387699995,0,0,0,0,0,0
2,2004,2014,2014.0,ESP24090,781,Pl d'Apvril,30,13,1,7,,,2,6,1,0,1,Arbre d'espaces ouverts,1,1,0,7,1,,7,2,1914446.2056099998,4224315.07157,1,0,1,0,0,1
2,2004,2015,2017.0,ESP26368,175,Cimetière du Grand Sablon,30,33,1,26,,,1,20,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,0,1915626.39772,4225085.54299,1,0,1,0,1,1
6,2010,2015,2017.0,ESP16355,330,Allée des Romantiques pair,10,37,1,9,,,1,20,1,0,0,Arbre de voirie,0,1,0,7,1,,0,0,1914208.8675900002,4222126.08417,1,0,1,0,0,1
2,2004,2014,2014.0,ESP13645,726,Jard Hoche Ouest stabilisé pel,40,7,1,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,2,0,4,0,,3,2,1914314.07135,4224056.74961,1,0,1,0,0,1
4,2009,2013,-1.0,ESP30555,290,Ch Chapitre ang Stat Ponsard,40,21,1,19,,,0,11,1,0,0,Arbre de voirie,0,1,0,1,1,,0,0,1915291.7503,4223237.64335,0,0,0,0,0,0
2,2009,2014,2014.0,ESP18231,133,Parc 2 R Herminier centre,10,9,1,8,,,0,20,1,1,1,Arbre d'espaces ouverts,0,0,0,7,0,,5,0,1914896.0583,4225352.89755,1,0,0,0,1,0
5,2004,2015,2017.0,ESP15826,80,R Kaunas P Cocat à Manteyer,10,32,1,7,,,1,20,1,0,0,Arbre de voirie,0,1,0,7,0,,18,0,1915552.18937,4222758.86739,1,0,0,0,1,1
4,2004,2015,-1.0,ESP8307,297,Sq Bajatière Chem de l'église,20,7,0,30,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,5,2,1914959.13735,4223282.84327,1,0,1,0,0,1
4,2004,2013,-1.0,ESP19376,290,Ch Chapitre ang Stat Ponsard,20,0,1,0,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1915277.56067,4223189.40341,0,0,0,0,0,0
2,2004,2015,2016.0,ESP18785,430,Esplan boulod et park relais ,100,1,1,1,70.0,L 123-1.7,2,11,1,1,0,Arbre de voirie,1,2,0,2,1,Alignement,0,2,1913465.9602599998,4225627.97022,1,1,1,0,1,1
5,2006,2014,-1.0,ESP20014,888,R Col Driant cote école,30,16,1,15,,,0,20,1,0,0,Arbre de voirie,1,0,0,1,0,,0,0,1914831.71707,4223991.53371,0,0,0,0,0,0
3,2004,2014,2014.0,ESP30237,62,R Hilaire de Chardonnet,20,0,1,0,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912560.33961,4221283.59754,0,0,0,0,0,0
4,2004,2014,2014.0,ESP23644,960,Ec mat Bajatière 61av J Perrot,40,8,1,7,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,4,0,1915098.0291900001,4223300.752280001,0,0,0,0,0,0
1,2004,2014,2019.0,ESP10298,234,Parc Vallier partie centrale,30,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1912454.98615,4223638.3575,0,0,0,0,0,0
3,2004,2013,2015.0,ESP9124,425,Ave Ronsard,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913090.9922,4222351.68393,0,0,0,0,0,0
4,2004,2014,-1.0,ESP25324,1026,R Henriette Deloras,10,18,1,17,,,1,11,1,1,0,Arbre de voirie,1,1,0,1,0,,0,2,1913748.8221900002,4223110.617,1,0,0,0,1,1
2,2004,2015,2020.0,ESP8902,391,Pc 3 H St Ferjus Chartreuse,80,9,0,8,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,5,0,1915045.42113,4225088.41264,0,0,0,0,0,0
1,2015,2015,2020.0,ESP33653,169,Cité F Gauthier abord bati,10,-1,0,75,,,0,20,2,0,1,Arbre d'espaces ouverts,0,0,0,0,0,,0,0,1913014.12284,4224798.46104,0,0,0,0,0,0
5,2004,2013,-1.0,ESP29874,1029,Sq Cdt Perraut R ,60,40,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1915629.6298599998,4223988.89806,0,0,0,0,0,0
5,2005,2015,2017.0,ESP20027,118,Bd J Pain Tram Lyautet Mairie,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914827.6721400002,4224291.649119999,0,0,0,0,0,0
6,2004,2015,2016.0,ESP30698,343,Chem du tram,40,82,0,6,,,3,1,1,0,1,Arbre d'espaces ouverts,1,1,0,8,0,,0,0,1914668.9026,4221725.0623,1,0,1,1,0,1
2,2004,2014,2016.0,ESP15501,133,Parc 2 R Herminier centre,50,7,1,13,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,2,4,0,,5,2,1914911.3470700001,4225312.14413,1,0,1,0,0,0
3,2004,2013,-1.0,ESP20358,5,Pc Ch Elysés Ouest,40,8,1,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,4,0,1912646.08617,4221827.96323,1,1,1,0,1,1
3,2004,2013,-1.0,ESP14665,63,Stade Bachelard,60,74,1,50,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,37,0,1912537.28718,4222118.81975,0,0,0,0,0,0
3,2004,2014,-1.0,ESP30454,198,Cité Abry sur pelouses,60,56,1,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,2,1,0,,8,0,1913308.01153,4222338.31814,0,0,0,0,0,0
2,2004,2014,2014.0,ESP18224,504,Parc 2 R Hermin align central,80,1,1,1,67.0,ebc,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,12,0,Alignement,0,2,1914948.03602,4225245.31422,1,0,1,1,0,1
5,2004,2014,2015.0,ESP5859,194,Pl Ch Dullin pair,30,10,1,9,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,12,0,,0,0,1914887.9571099998,4222674.1013400005,1,1,1,1,1,0
6,2004,2014,2015.0,ESP16016,796,Ec des buttes,50,7,1,6,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,5,0,1915011.13423,4222087.689069999,0,0,0,0,0,0
1,2004,2013,2015.0,ESP16142,50,Ec prim Vallier R Greffier,40,0,1,8,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1912544.19187,4223725.87645,0,0,0,0,0,1
2,2004,2015,2017.0,ESP25229,138,Cimetière St Roch,30,33,1,26,,,1,20,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,0,1915344.5420400002,4225085.27231,1,0,1,0,0,1
2,2004,2015,2020.0,ESP4045,375,Sq Charles Michels,40,1,1,1,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,0,0,,0,0,1913546.5900400002,4223686.042669999,1,0,0,0,1,1
6,2004,2015,-1.0,ESP25794,494,R du village face à la Poste,10,99,1,62,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,1,0,,39,0,1914389.4925900002,4221823.7232,0,0,0,0,0,0
4,2004,2013,-1.0,ESP11235,703,R des Alliés Reynoard Flaubert,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,1,,0,0,1914504.0432400003,4222500.69563,0,0,0,0,0,0
2,2004,2014,2014.0,ESP8882,917,Jard Hoche talus Nord-Est,70,7,1,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,2,0,4,0,,3,2,1914314.49062,4224109.880369999,1,0,1,0,0,1
1,2014,2014,2019.0,ESP33281,77,Av Martyrs Résistance Horowitz,10,53,0,30,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,0,0,1912093.2478,4226397.58037,0,0,0,0,0,0
2,2004,2015,-1.0,ESP8863,375,Sq Charles Michels,60,1,1,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1913547.65972,4223678.83545,0,0,0,0,0,0
6,2004,2014,2014.0,ESP7385,526,R Esmonin sép face Carrefour,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914401.4506700002,4221304.0976,0,0,0,0,0,0
3,2004,2013,2014.0,ESP2772,425,Ave Ronsard,60,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,4,1,,0,0,1912961.95013,4222380.68803,1,0,1,0,0,0
2,2004,2014,-1.0,ESP28208,559,Pl André Malraux bord du park,10,0,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1914439.7174200001,4224238.02521,0,0,0,0,0,1
3,2004,2013,-1.0,ESP19637,173,Sq Drevet ang Salengro Libé,50,7,0,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1913286.1429,4223003.12855,0,0,0,0,0,0
6,2004,2015,2017.0,ESP12200,206,Av Europe Ouest station Tram,30,0,1,8,,,1,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1914703.89485,4221320.08305,1,0,1,0,0,1
6,2004,2013,2016.0,ESP13043,241,R Esmonin Blum au rond point,40,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1913763.23058,4221425.26552,0,0,0,0,0,0
6,2004,2015,-1.0,ESP12725,575,R C Kogan centrale tléphonique,30,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1913895.36551,4221719.537930001,0,0,0,0,0,0
1,2006,2014,2014.0,ESP25724,281,A F Viallet la Gare à Jaures,0,6,0,4,,,1,11,1,1,0,Arbre de voirie,1,1,0,0,0,,2,0,1913433.6336599998,4224754.77001,1,0,1,0,0,1
4,2004,2015,2018.0,ESP25937,126,Ch Gordes pourtour gym Munch,40,9,1,8,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,5,0,1914934.76413,4222912.70294,1,0,0,0,1,1
2,2004,2013,-1.0,ESP13279,358,A Lorraine pair Gambet Jaures,20,35,1,28,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,21,0,1913873.8752099997,4224612.37516,0,0,0,0,0,0
5,2004,2014,2014.0,ESP10866,525,Centre œcuménique St Marc,110,7,1,6,,,0,11,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,3,0,1915223.04987,4222577.60327,1,0,1,0,0,1
6,2004,2013,-1.0,ESP10408,307,Av Reynoard Village au Collège,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,2,1914453.36245,4221758.75908,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33293,519,R Jules Horowitz,10,29,0,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,0,,16,0,1912074.51,4226351.91881,0,0,0,0,0,0
6,2004,2015,2015.0,ESP29663,343,Chem du tram,50,82,0,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1914643.92537,4221723.690219999,1,0,1,0,0,1
5,2004,2015,-1.0,ESP29792,588,Prc Ouagadougou partie Ouest,10,111,0,4,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,1,0,,0,0,1915516.4895,4222935.37636,0,0,0,0,0,0
1,2015,2015,2020.0,ESP33729,107,Coulée verte Esclangon,10,72,0,48,,,0,20,2,0,1,Arbre d'espaces ouverts,3,0,0,0,1,,33,0,1912952.8603700001,4224934.0672699995,0,0,0,0,0,0
1,2014,2014,2019.0,ESP33368,686,Av Martyrs pair Sud Horowitz,10,62,0,4,,,0,20,1,0,0,Arbre de voirie,0,0,0,0,1,,27,0,1912296.17523,4226174.6038,0,0,0,0,0,0
2,2004,2013,-1.0,ESP18554,1030,R Cdt l'Herminier,50,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1914869.8403900003,4225085.61367,0,0,0,0,0,0
2,2004,2014,2014.0,ESP22845,310,H de police bd Mal Leclerq,30,6,1,4,,,1,11,1,1,0,Arbre de voirie,1,1,0,4,0,,2,1,1915056.5107,4224955.91116,1,1,1,0,1,1
4,2004,2014,2014.0,ESP12587,807,R Lieu Chabal contre ec Daudet,30,13,1,7,,,0,20,1,1,0,Arbre de voirie,1,1,0,7,0,,7,2,1913857.95648,4222541.01995,0,0,0,0,0,0
2,2004,2014,2014.0,ESP18618,541,Jard Hoche accés R de Narvick,40,7,1,6,,,1,11,1,0,1,Arbre d'espaces ouverts,1,2,0,4,0,,3,2,1914378.09395,4224031.59117,1,0,1,0,0,1
2,2004,2015,2017.0,ESP27643,138,Cimetière St Roch,60,33,1,26,,,1,20,1,1,2,Arbre d'enceintes fermées,1,1,0,7,0,,19,0,1915244.2946400002,4225351.10346,1,0,1,0,0,1
3,2004,2013,-1.0,ESP6592,195,Pc Ch Elysés Ouest du lac,40,7,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,5,0,1912710.8876,4221948.36155,0,0,0,0,0,0
6,2004,2015,2017.0,ESP25266,330,Allée des Romantiques pair,0,37,1,9,,,0,20,1,1,0,Arbre de voirie,1,0,0,7,1,,0,0,1914202.9561400001,4222217.36434,0,0,0,0,0,0
5,2004,2015,-1.0,ESP13394,303,Sq Marcellin Berthelot,10,11,0,10,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,6,0,1914771.80302,4222404.00201,0,0,0,0,0,1
2,2004,2013,-1.0,ESP18205,383,R Hébert imp Verdun St Roch,10,13,1,7,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,1,,7,0,1914797.1105,4224676.99693,1,0,0,0,1,0
2,2004,2015,2025.0,ESP4831,175,Cimetière du Grand Sablon,20,12,1,11,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,7,0,,0,0,1915615.3608400002,4225410.14856,0,0,0,0,0,0
5,2004,2015,2018.0,ESP4570,473,Pl J Racine,40,36,1,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,2,7,0,,5,0,1915458.3091099998,4222201.69074,0,0,0,0,0,0
5,2004,2014,2017.0,ESP24660,388,Pl Ch Dullin partie centrale,30,10,1,9,,,1,11,1,0,1,Arbre d'espaces ouverts,1,1,0,4,0,,0,0,1914916.0636200001,4222628.9940599995,1,0,1,0,1,1
6,2004,2015,2016.0,ESP22627,887,Crique sud n 170 Arlequin,30,8,1,7,,,1,11,1,1,1,Arbre d'espaces ouverts,1,1,0,2,0,,4,0,1914735.4659900002,4221560.26977,1,0,1,1,0,1
6,2004,2015,2020.0,ESP15635,332,Allée des Deux Mondes impair,10,29,1,4,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,1,,16,0,1914332.6766700002,4221919.69609,0,0,0,0,0,0
3,2004,2013,-1.0,ESP7591,318,Crs Libération France Ronsard,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1913244.6812200001,4222639.15761,0,0,0,0,0,0
6,2004,2014,2015.0,ESP16748,787,Ec des Trembles,20,56,1,36,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,2,0,0,,8,0,1915174.8236900002,4221494.34719,0,0,0,0,0,0
3,2004,2013,2017.0,ESP10993,790,R Capitaine Camine park ,30,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,10,1,,0,0,1913185.63865,4222849.38468,0,0,0,0,0,0
3,2004,2014,2014.0,ESP12702,62,R Hilaire de Chardonnet,30,0,1,0,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912583.68259,4221214.96835,0,0,0,0,0,0
6,2004,2014,-1.0,ESP9737,653,Stade VO pourtour,10,94,1,58,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,0,1,0,,0,1,1914266.5843900002,4221588.53624,0,0,0,0,0,0
3,2004,2013,-1.0,ESP15917,96,Pc Ch Elysés Maison l'enfance,40,75,1,51,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1912800.7993299998,4221737.84924,0,0,0,0,0,0
1,2006,2015,2018.0,ESP18396,370,Qu Claude Bernard,10,50,1,25,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1913427.87002,4225057.44496,0,0,0,0,0,0
3,2004,2015,2018.0,ESP30550,659,Jard du 8 mai 1945 R Bouchayer,40,8,0,7,,,0,20,1,0,1,Arbre d'espaces ouverts,1,2,0,0,0,,4,2,1913099.8661200001,4223257.08097,0,0,0,0,0,0
1,2004,2014,2014.0,ESP31214,73,R Ernest Hareux zone compost,20,7,1,6,,,1,11,1,1,0,Arbre de voirie,1,1,0,6,0,,3,0,1913026.92878,4225720.804930001,1,0,1,0,1,0
5,2004,2015,-1.0,ESP23580,303,Sq Marcellin Berthelot,30,56,0,36,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,1,1,0,,8,0,1914751.21475,4222457.503830001,0,0,0,0,0,0
5,2004,2015,2017.0,ESP22773,20,Prc Echangeurs Valmy Gallieni,20,8,0,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,4,0,1915567.9629900001,4224572.67306,1,1,1,0,0,1
6,2004,2015,2017.0,ESP25257,179,Allée des Romantiques impair,0,37,1,9,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,1,,0,0,1914229.33687,4221937.27196,0,0,0,0,0,0
6,2004,2014,2014.0,ESP17252,215,R Esmonin sép face IMT,20,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,0,,0,0,1914018.8311700001,4221343.04134,0,0,0,0,0,0
4,2004,2015,-1.0,ESP21922,297,Sq Bajatière Chem de l'église,20,34,0,27,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,20,2,1915005.9384599999,4223304.38729,1,0,1,0,0,1
6,2004,2015,2016.0,ESP7954,984,Crique sud sortie R Dodero,10,42,1,31,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,23,0,1914649.42872,4221670.45383,0,0,0,0,0,0
3,2004,2015,2018.0,ESP20733,86,Bd J Vallier voie tram impair,10,16,1,15,,,0,20,1,0,0,Arbre de voirie,1,0,0,7,0,,0,0,1913311.05092,4223600.325759999,0,0,0,0,0,0
2,2004,2015,2016.0,ESP23838,191,Rte Lyon départ Via Ferrata,20,8,1,7,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,0,4,0,,4,0,1913678.9244900001,4225256.94969,1,0,1,0,0,0
2,2004,2013,-1.0,ESP17986,8,Sq Mutualité ang Chanrion,60,1,1,1,,,0,20,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1915070.83182,4224671.45019,0,0,0,0,0,0
3,2004,2013,2012.0,ESP3473,63,Stade Bachelard,30,8,1,7,,,2,6,1,0,1,Arbre d'espaces ouverts,1,1,0,0,0,,4,2,1912494.51191,4221870.1079,1,1,1,0,1,1
6,2004,2015,2015.0,ESP9468,454,R Esmonin talus Alibert ,50,48,1,6,,,4,1,1,1,0,Arbre de voirie,1,1,0,8,1,,25,2,1913760.7190900003,4221377.93752,0,0,0,0,0,1
5,2004,2015,2020.0,ESP29948,632,Impasse Clément Ader,20,36,1,13,,,0,20,1,1,1,Arbre d'espaces ouverts,1,1,2,7,0,,5,0,1916097.31738,4223245.81055,0,0,0,0,0,0
6,2004,2013,2017.0,ESP2431,-1,Av La Bruyère park 26 et 28,20,9,1,8,,,0,20,1,0,0,Arbre de voirie,1,1,0,6,0,,5,0,1914993.75893,4222159.8907699995,0,0,0,0,0,0
3,2004,2015,2017.0,ESP6190,10,Hôtel Lesdiguières,60,35,1,28,,,3,1,1,0,1,Arbre d'espaces ouverts,2,1,0,0,0,,21,2,1913015.70167,4222095.96046,1,1,1,0,1,1
1,2004,2015,2016.0,ESP25456,859,Ec mat Diderot,50,1,1,1,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1912564.4972700002,4224701.97704,1,0,1,0,0,1
4,2004,2014,-1.0,ESP27198,1026,R Henriette Deloras,10,18,1,17,,,0,11,1,1,0,Arbre de voirie,1,1,0,1,0,,0,2,1913749.8673599998,4223103.33996,0,0,0,0,0,0
1,2009,2015,2020.0,ESP14022,1038,Pt Catane Nord Vallier Voirie,10,12,1,11,,,0,20,1,0,0,Arbre de voirie,0,0,0,7,1,,0,0,1912543.8884700001,4223569.58556,0,0,0,0,0,0
5,2004,2015,2020.0,ESP27796,580,Av J O Poterne rond point,20,20,1,7,,,1,11,1,0,0,Arbre de voirie,1,1,0,7,1,,0,2,1916063.8115299998,4223191.9905900005,1,1,0,0,0,1
5,2004,2015,2017.0,ESP17075,574,Prc Ouagadougou stabilisé Sud,10,36,0,13,,,0,20,1,0,1,Arbre d'espaces ouverts,1,0,1,7,0,,5,0,1915574.649,4222866.9895,0,0,0,0,0,0
4,2004,2014,-1.0,ESP31029,450,R H de Balzac ang Jacquard,20,7,1,13,,,0,20,1,1,0,Arbre de voirie,1,1,2,1,0,,5,0,1914120.7757599999,4222998.98271,0,0,0,0,0,0
3,2004,2015,2016.0,ESP15413,906,Ec mat Savane 10 R Ronserail,10,12,1,11,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,0,0,1912692.77051,4223081.93688,0,0,0,0,0,0
1,2004,2013,-1.0,ESP13609,87,R Sémard Esclangon à l'arche,10,3,1,3,,,0,11,1,0,0,Arbre de voirie,1,1,0,1,0,,0,0,1912852.85945,4224967.164030001,0,0,0,0,0,0
3,2004,2013,-1.0,ESP27155,165,Pc Ch Elysés Est du lac,30,118,1,5,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,45,0,1912826.75264,4221955.9971199995,1,0,0,0,1,1
2,2004,2015,2016.0,ESP27663,430,Esplan boulod et park relais ,20,1,1,1,70.0,L 123-1.7,1,20,1,1,0,Arbre de voirie,1,1,0,2,1,Alignement,0,0,1913463.9370799998,4225622.72206,1,0,1,0,0,1
1,2011,2015,2017.0,ESP2559,951,Pass des 400 couverts,0,94,1,58,,,0,20,1,1,1,Arbre d'espaces ouverts,0,1,0,7,1,,0,0,1913508.6066599998,4224540.60359,0,0,0,0,0,0
3,2012,2015,2018.0,ESP12685,613,R Louise Michel,10,120,1,4,,,0,20,1,0,0,Arbre de voirie,1,1,0,7,1,,0,0,1912728.20919,4222225.60545,0,0,0,0,0,0
2,2004,2015,2016.0,ESP15025,680,Ec mat Cornélie Gémond,40,48,1,32,,,0,20,1,0,2,Arbre d'enceintes fermées,1,1,0,0,0,,25,0,1914897.7264599998,4224778.83083,0,0,0,0,0,0
3,2004,2015,-1.0,ESP24597,562,Portes de l'ouest,30,7,1,13,,,0,20,1,0,0,Arbre de voirie,1,1,3,1,1,,5,0,1912433.00362,4223513.06314,0,0,0,0,0,0
3,2004,2013,-1.0,ESP3903,392,Sq Capitaine Camine,20,1,0,1,,,0,20,1,0,1,Arbre d'espaces ouverts,1,1,0,1,0,,0,0,1913169.2554400002,4222813.5729,0,0,0,0,0,0
2,2004,2015,2016.0,ESP11946,52,Esplan ceinture Sud-Ouest,70,1,1,1,70.0,L 123-1.7,2,6,1,1,0,Arbre de voirie,2,2,0,2,1,Alignement,0,1,1913547.9821900001,4225174.3800099995,1,1,1,1,1,1
6,2004,2015,2020.0,ESP27371,129,Ferme Prémol,20,8,1,7,,,1,20,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,4,0,1914288.7193099998,4221778.25483,1,0,1,0,0,1
1,2004,2015,2017.0,ESP17491,1077,R Sémard impasse thalgo,10,46,1,33,,,0,11,1,0,1,Arbre d'espaces ouverts,1,1,0,7,0,,0,0,1913256.31954,4224534.197319999,1,0,1,0,0,1
