ADR_SECTEUR;ANNEEDEPLANTATION;ANNEEREALISATIONDIAGNOSTIC;ANNEETRAVAUXPRECONISESDIAG;CODE;CODE_PARENT;CODE_PARENT_DESC;DIAMETREARBREAUNMETRE;ESPECE;FREQUENTATIONCIBLE;GENRE_BOTA;IDENTIFIANTPLU;INTITULEPROTECTIONPLU;NOTEDIAGNOSTIC;PRIORITEDERENOUVELLEMENT;RAISONDEPLANTATION;REMARQUES;SOUS_CATEGORIE;SOUS_CATEGORIE_DESC;STADEDEDEVELOPPEMENT;STADEDEVELOPPEMENTDIAG;TRAITEMENTCHENILLES;TRAVAUXPRECONISESDIAG;TROTTOIR;TYPEIMPLANTATIONPLU;VARIETE;VIGUEUR
4;2004;2014;2014;ESP3828;ESP678;R Peretto Berthelot Gay Lussac;10 à 20 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2015;2017;ESP26096;ESP771;Allée des Romantiques impair;0 à 10 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
4;2004;2015;N/A;ESP22661;ESP1238;Av J O nord 140 RIA Chapitre;30 à 40 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Erreur espèce - Lierre à enlever;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Haute;N/A;non;N/A;N/A;vigueur intermédiaire
3;2004;2013;N/A;ESP5110;ESP872;Pc Ch Elysés Ouest;50 à 60 cm;pseudoacacia;passages fréquents et arrêts fréquents;Robinia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2015;2017;ESP9729;ESP552;Av Europe Ouest station Tram;20 à 30 cm;cordata;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2015;2020;ESP29017;ESP1396;Pass du Verderet derr école;20 à 30 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
6;2004;2014;2014;ESP25701;ESP1405;R Maurice Dodero n 12 à 16;0 à 10 cm;campestris;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
5;2004;2015;N/A;ESP4273;ESP720;Prc Echangeurs Valmy Gallieni;10 à 20 cm;betulus;passages fréquents ou arrêts;Carpinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
4;2004;2013;2015;ESP8230;ESP401;Park Mancret service Métro;20 à 30 cm;N/A;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;N/A;vigoureux
2;2004;2014;2015;ESP18549;ESP974;Pc 3 H St Ferjus terr pétanque;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Chicots à reprendre.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;non;N/A;N/A;vigueur intermédiaire
1;2005;2014;2014;ESP26470;ESP479;A F Viallet la Gare à Jaures;20 à 30 cm;N/A;passages fréquents ou arrêts;Fraxinus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;étêté;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Controle;oui;N/A;Flame;vigoureux
6;2004;2015;N/A;ESP10575;ESP1262;R C Kogan centrale tléphonique;30 à 40 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigueur intermédiaire
6;2009;2015;2017;ESP5757;ESP455;All Romantiques LBruyère Vigny;10 à 20 cm;utilis;passages fréquents et arrêts fréquents;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2013;N/A;ESP5811;ESP216;Av M Reynoard LBruyère  Alliés;20 à 30 cm;triacanthos;passages fréquents et arrêts fréquents;Gleditsia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. inermis;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;Inermis;vigoureux
6;2004;2013;2016;ESP15619;ESP432;Prc La Bruyère NORD mail centr;50 à 60 cm;tomentosa;passages fréquents ou arrêts;Tilia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille d'éclaircie;non;N/A;N/A;vigoureux
5;2004;2015;2018;ESP3433;ESP652;Av Malherbe J Perrot GPhilippe;20 à 30 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
3;2004;2013;2017;ESP24824;ESP143;Ave Rh Danube dev GS Mistral;50 à 60 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Maintenir en volume réduit;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille mise en sécurité;oui;N/A;N/A;vigoureux
2;2004;2015;2018;ESP14162;ESP1157;Bd Foch pair Gambetta Marceau;10 à 20 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
5;2004;2015;N/A;ESP18350;ESP1422;Prc Ouagadougou partie Ouest;0 à 10 cm;palustris;passages fréquents ou arrêts;Quercus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
6;2004;2013;N/A;ESP29040;ESP701;Av Reynoard Village au Collège;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
4;2004;2015;2017;ESP2129;ESP711;R Arts de montagne Talus;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;var. Austriaca - Tronc en partie brûlé à la base;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;Austriaca;vigoureux
4;2009;2015;N/A;ESP15419;ESP58;Av J O nord Voirie;0 à 10 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
4;2013;2014;2015;ESP29882;ESP1383;R A Matussière ang Lesage;20 à 30 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP24712;ESP724;Pc Ch Elysés Ouest du lac;40 à 50 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
5;2005;2015;2017;ESP29364;ESP377;Bd J Pain Tram Lyautet Mairie;20 à 30 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
4;2004;2014;2014;ESP1483;ESP678;R Peretto Berthelot Gay Lussac;30 à 40 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2014;2014;ESP26115;ESP1405;R Maurice Dodero n 12 à 16;50 à 60 cm;pseudoplatanus;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
2;2004;2014;2014;ESP6118;ESP364;Jard Plantes dans la rocaille;50 à 60 cm;baccata;passages fréquents et arrêts fréquents;Taxus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Assèchement de quelques branches : stress physiologique;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
5;2004;2014;2014;ESP4854;ESP382;Prc Mis mini golf;90 à 100 cm;nigra;passages fréquents et arrêts fréquents;Populus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2004;2013;N/A;ESP21689;ESP724;Pc Ch Elysés Ouest du lac;10 à 20 cm;platanoides;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;N/A;non;N/A;N/A;vigoureux
4;2007;2013;N/A;ESP8279;ESP665;Av A Belgique Durand Rivet;40 à 50 cm;tomentosa;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
4;2004;2015;2017;ESP19420;ESP738;Voie E O Cargo à J Perrot;30 à 40 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
6;2004;2015;2018;ESP12030;ESP758;Pl des Saules;10 à 20 cm;negundo;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;N/A;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;oui;N/A;N/A;vieillissement dépérissement
5;2004;2015;2018;ESP23737;ESP1339;Av J O Valles Poterne sép;10 à 20 cm;N/A;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;cépée;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
6;2004;2015;2018;ESP16547;ESP1410;Espace Chantal Mauduit;10 à 20 cm;angustifolia;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;Raywood;vigoureux
3;2004;2013;2015;ESP12484;ESP1075;Av Rh Danube Vallier E Claires;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
3;2004;2015;2016;ESP15522;ESP50;Ave Beaumarchais ang A Reynier;30 à 40 cm;altissima;passages fréquents et arrêts fréquents;Ailanthus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
5;2004;2015;2017;ESP2214;ESP999;R G Philippe crédit agricole;20 à 30 cm;campestris;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
4;2004;2014;2015;ESP14638;ESP29;Ec prim Clémenceau 05 R Lachat;20 à 30 cm;nivalis;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;Eléagnifolia;vigoureux
3;2004;2013;2012;ESP19708;ESP898;Pc Ch Elysés pel petit train;30 à 40 cm;hippocastanum;passages fréquents et arrêts fréquents;Aesculus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
6;2004;2013;N/A;ESP30759;ESP701;Av Reynoard Village au Collège;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigueur intermédiaire
2;2004;2015;2020;ESP6766;ESP278;Cimetière du Grand Sablon;20 à 30 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
2;2004;2013;2015;ESP14212;ESP582;Ave Randon dev musée;120 à 130 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Très anciennes têtes de chat;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de prolongement;non;N/A;N/A;vigueur intermédiaire
1;2004;2014;2014;ESP18395;ESP11;R Esclangon Sémard à Vercors;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille cohabitation;oui;N/A;N/A;vigoureux
2;2004;2014;2016;ESP4089;ESP360;Parc 2 R Herminier centre;40 à 50 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille de bois mort;non;N/A;Austriaca;vigoureux
3;2004;2013;2012;ESP2302;ESP661;Pc Ch Elysés Est du lac;40 à 50 cm;pseudoacacia;passages fréquents et arrêts fréquents;Robinia;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
5;2004;2015;N/A;ESP7664;ESP1050;Pl P Mistral sépar central;20 à 30 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;Chanticleer;vigoureux
6;2004;2014;2014;ESP15281;ESP1403;R Maquis de l'Oisans park;30 à 40 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Aménagement pieds d'arbres;oui;N/A;N/A;vigueur intermédiaire
5;2004;2015;N/A;ESP30811;ESP720;Prc Echangeurs Valmy Gallieni;40 à 50 cm;N/A;passages fréquents ou arrêts;Pinus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;envahie de lierre;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;N/A;non;N/A;N/A;vigueur intermédiaire
3;2004;2015;2016;ESP24730;ESP245;Ec prim libération n 203;30 à 40 cm;pavia;passages fréquents et arrêts fréquents;Aesculus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
3;2009;2015;2016;ESP8972;ESP835;R Martin Lutherking;0 à 10 cm;triacanthos;passages fréquents et arrêts fréquents;Gleditsia;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Pied à protéger;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Aménagement pieds d'arbres;oui;N/A;Inermis;vigoureux
2;2004;2013;2014;ESP11410;ESP1207;R Lesdiguières Ouest Gambetta;30 à 40 cm;saccharinum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
1;2004;2015;2020;ESP13578;ESP1275;Pl St Bruno Voirie;40 à 50 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille cohabitation;oui;N/A;N/A;vigoureux
3;2004;2014;2018;ESP9886;ESP635;Pl R Frappat ang Eaux Claires;10 à 20 cm;grandiflora;passages fréquents ou arrêts;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
2;2004;2014;2019;ESP8942;ESP1038;Jard Plantes centre;40 à 50 cm;tulipifera;passages fréquents et arrêts fréquents;Liriodendron;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
1;2004;2013;N/A;ESP18402;ESP1141;R de la Scierie ang Arago;40 à 50 cm;cordata;passages fréquents et arrêts fréquents;Tilia;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Surveillance;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
3;2009;2013;2014;ESP31360;ESP597;Crs Libération France Ronsard;0 à 10 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. 'Vallis Clausa';ESP151;Arbre de voirie;N/A;Arbre jeune;N/A;Arrosage;oui;N/A;N/A;vigoureux
5;2004;2015;2018;ESP20137;ESP55;Av Malherbe Pascal à J Perrot;20 à 30 cm;styraciflua;passages fréquents et arrêts fréquents;Liquidambar;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;0;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
4;2004;2014;2015;ESP9384;ESP417;Prc Pompidou centre sportif;30 à 40 cm;leylandii;passages fréquents et arrêts fréquents;Cupressocyparis;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
3;2004;2015;2017;ESP30604;ESP1329;Cité Mistral derr n 70 park;20 à 30 cm;pseudoplatanus;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;Erreur espèce;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigueur intermédiaire
5;2009;2015;2017;ESP2211;ESP625;R M Riollet cité rouge;10 à 20 cm;carpinifolia;passages fréquents et arrêts fréquents;Ostrya;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre jeune;Arbre jeune;N/A;Taille formation et mise au gabarit;oui;N/A;N/A;vigoureux
1;2014;2014;2020;ESP32964;ESP1177;C JJaurés Berriat à Dupont;10 à 20 cm;controversa;passages fréquents ou arrêts;Cornus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
1;2006;2013;N/A;ESP29111;ESP262;A DL Weill Billat à Colombe;10 à 20 cm;N/A;passages fréquents et arrêts fréquents;Fraxinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;Flame;vigoureux
5;2004;2015;N/A;ESP27242;ESP914;Sq Marcellin Berthelot;20 à 30 cm;cordata;passages fréquents ou arrêts;Alnus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2004;2015;2018;ESP11927;ESP278;Cimetière du Grand Sablon;20 à 30 cm;decurens;passages fréquents et arrêts fréquents;Libocedrus;N/A;N/A;Arbre d'avenir incertain;plus de 20 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Taille formation et mise au gabarit;non;N/A;N/A;vigoureux
6;2004;2013;2014;ESP9619;ESP1111;Av Reynoard sép Musset à URSAF;30 à 40 cm;triacanthos;passages fréquents et arrêts fréquents;Gleditsia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
6;2004;2015;2015;ESP29058;ESP160;R M Dodero SOGEA;20 à 30 cm;platanoides;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre à abattre immédiatement;de 1 à 5 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;Abattage;non;N/A;N/A;vigoureux
6;2004;2015;2017;ESP27329;ESP218;Ec Verderet R Gervasotti;20 à 30 cm;kagayamae;passages fréquents et arrêts fréquents;Morus;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;0;ESP065;Arbre d'enceintes fermées;Arbre adulte;Arbre adulte;N/A;Controle;non;N/A;N/A;vigoureux
5;2012;2013;N/A;ESP22761;ESP205;Cité Moyrand R Elie Cartan;0 à 10 cm;calleryana;passages fréquents et arrêts fréquents;Pyrus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;var. Chanticleer;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;N/A;oui;N/A;Chanticleer;vigoureux
4;2004;2014;N/A;ESP3855;ESP1094;Av Grande Chartreuse pair;20 à 30 cm;grandiflora;passages fréquents et arrêts fréquents;Magnolia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;oui;N/A;N/A;vigoureux
5;2004;2013;2016;ESP1699;ESP912;Sq H Mauchant grande pelouse;40 à 50 cm;verrucosa;quelques passages;Betula;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP174;Arbre d'espaces ouverts;Arbre vieillissant;Arbre vieillissant;N/A;Taille de bois mort;non;N/A;N/A;vigoureux
1;2014;2014;2019;ESP33518;ESP1179;R Jules Horowitz;10 à 20 cm;triacanthos;passages fréquents ou arrêts;Gleditsia;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;Inermis;vigoureux
5;2004;2013;N/A;ESP24049;ESP861;Ave Teisseire impair;70 à 80 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;Observation depuis la rue car jardins privés (un côté est donc demeuré inaccessible);ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;N/A;N/A;non;N/A;N/A;vigoureux
2;2013;2013;2019;ESP31394;ESP31387;R Blanche Monier;10 à 20 cm;rubrum;passages fréquents ou arrêts;Acer;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre jeune;N/A;Controle;oui;N/A;N/A;vigoureux
1;2012;2013;2015;ESP17449;ESP486;R Rouvière vers fourrière;60 à 70 cm;acerifolia;passages fréquents et arrêts fréquents;Platanus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre jeune;Arbre adulte;N/A;Taille d'éclaircie;oui;N/A;N/A;vigoureux
3;2004;2015;2016;ESP2802;ESP235;Ech Mistral séparateur central;20 à 30 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir normal;plus de 20 ans;N/A;N/A;ESP151;Arbre de voirie;Arbre adulte;Arbre adulte;Moyenne;Taille cohabitation;oui;N/A;Austriaca;vigoureux
2;2004;2014;2014;ESP28665;ESP1033;Parc 1 Michalon centre;40 à 50 cm;nigra;passages fréquents et arrêts fréquents;Pinus;N/A;N/A;Arbre d'avenir incertain;de 11 à 20 ans;N/A;TMA par rapport aux nids de chenilles processionnaires.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;Moyenne;Taille de bois mort;non;N/A;Austriaca;vigueur intermédiaire
3;2004;2014;2014;ESP8263;ESP662;Pc Savane pelouses Nord;30 à 40 cm;saccharinum;passages fréquents et arrêts fréquents;Acer;N/A;N/A;Arbre d'avenir normal;de 11 à 20 ans;N/A;Casse de branches d'origine climatique, Nombreuses déchirures, Bois mort en suspension.;ESP174;Arbre d'espaces ouverts;Arbre adulte;Arbre adulte;N/A;Taille de bois mort;non;N/A;Wierii;vigoureux
